Date,Open,High,Low,Vol.,Change %,Price
12/7/2012,1701.30,1706.90,1684.10,145.93K,0.22%,1705.5
12/6/2012,1695.70,1704.80,1687.10,145.85K,0.47%,1701.8
12/5/2012,1697.70,1708.30,1686.00,157.79K,-0.12%,1693.8
12/4/2012,1717.70,1719.20,1692.60,197.02K,-1.47%,1695.8
12/3/2012,1715.50,1724.90,1714.20,104.84K,0.49%,1721.1
11/30/2012,1728.30,1733.70,1710.20,142.07K,-0.97%,1712.7
11/29/2012,1722.40,1731.20,1720.10,178.27K,0.76%,1729.5
11/28/2012,1741.50,1743.10,1705.50,276.14K,-1.48%,1716.5
11/27/2012,1749.30,1751.90,1740.40,198.87K,-0.42%,1742.3
11/26/2012,1751.50,1752.30,1746.00,165.97K,-0.17%,1749.6
11/23/2012,1731.40,1756.00,1730.30,0.37K,0.06%,1752.5
11/22/2012,1729.10,1755.00,1727.60,165.90K,1.34%,1751.4
11/21/2012,1727.80,1732.00,1718.40,129.04K,0.27%,1728.2
11/20/2012,1731.50,1736.00,1721.80,128.07K,-0.62%,1723.6
11/19/2012,1714.40,1735.50,1713.40,125.53K,1.15%,1734.4
11/16/2012,1715.50,1717.20,1705.60,136.95K,0.05%,1714.7
11/15/2012,1727.20,1727.90,1704.50,181.71K,-0.94%,1713.8
11/14/2012,1725.30,1734.10,1720.50,143.23K,0.31%,1730.1
11/13/2012,1729.00,1733.30,1717.60,142.50K,-0.35%,1724.8
11/12/2012,1731.80,1738.00,1725.20,107.18K,0.00%,1730.9
11/9/2012,1731.50,1739.40,1726.90,148.67K,0.28%,1730.9
11/8/2012,1717.90,1735.10,1712.60,165.87K,0.70%,1726
11/7/2012,1715.80,1733.00,1703.00,265.68K,-0.06%,1714
11/6/2012,1685.40,1720.90,1683.50,187.22K,1.89%,1715
11/5/2012,1676.70,1686.20,1672.50,120.55K,0.48%,1683.2
11/2/2012,1715.60,1717.20,1674.80,223.44K,-2.35%,1675.2
11/1/2012,1720.40,1727.50,1713.80,121.50K,-0.21%,1715.5
10/31/2012,1710.30,1726.60,1709.80,120.01K,0.41%,1719.1
10/30/2012,1710.30,1715.70,1705.20,57.25K,0.20%,1712.1
10/29/2012,1712.20,1717.80,1706.20,57.61K,-0.19%,1708.7
10/26/2012,1712.10,1719.90,1701.40,126.51K,-0.06%,1711.9
10/25/2012,1702.80,1718.90,1702.30,141.16K,0.67%,1713
10/24/2012,1709.00,1715.20,1698.70,140.58K,-0.46%,1701.6
10/23/2012,1729.80,1731.20,1704.60,153.97K,-0.98%,1709.4
10/22/2012,1722.70,1730.80,1714.40,108.14K,0.13%,1726.3
10/19/2012,1742.40,1744.70,1716.00,158.72K,-1.19%,1724
10/18/2012,1750.90,1753.40,1739.00,106.13K,-0.47%,1744.7
10/17/2012,1750.00,1755.00,1744.00,112.84K,0.38%,1753
10/16/2012,1738.00,1749.60,1736.10,105.63K,0.50%,1746.3
10/15/2012,1755.20,1755.50,1729.70,172.77K,-1.26%,1737.6
10/12/2012,1769.70,1775.00,1753.50,130.39K,-0.62%,1759.7
10/11/2012,1764.90,1776.60,1760.20,117.57K,0.31%,1770.6
10/10/2012,1766.00,1770.00,1758.50,129.54K,0.01%,1765.1
10/9/2012,1777.80,1781.60,1762.00,140.49K,-0.60%,1765
10/8/2012,1782.00,1782.50,1768.20,95.90K,-0.29%,1775.7
10/5/2012,1792.60,1798.10,1774.50,158.45K,-0.87%,1780.8
10/4/2012,1780.00,1797.70,1779.90,161.99K,0.94%,1796.5
10/3/2012,1776.20,1784.00,1773.00,119.09K,0.24%,1779.8
10/2/2012,1780.00,1786.60,1772.30,119.80K,-0.43%,1775.6
10/1/2012,1773.70,1794.40,1765.70,190.61K,0.53%,1783.3
9/28/2012,1780.00,1785.90,1769.50,156.93K,-0.37%,1773.9
9/27/2012,1756.30,1782.90,1753.20,181.48K,1.53%,1780.5
9/26/2012,1762.70,1768.40,1738.30,196.37K,-0.72%,1753.6
9/25/2012,1766.20,1777.90,1761.00,157.68K,0.10%,1766.4
9/24/2012,1774.70,1775.30,1757.90,159.19K,-0.75%,1764.6
9/21/2012,1770.20,1790.00,1769.10,185.29K,0.44%,1778
9/20/2012,1772.40,1774.90,1757.70,144.57K,-0.08%,1770.2
9/19/2012,1773.40,1781.80,1764.20,162.96K,0.03%,1771.7
9/18/2012,1764.20,1775.90,1753.20,163.63K,0.03%,1771.2
9/17/2012,1773.50,1778.90,1756.20,118.56K,-0.12%,1770.6
9/14/2012,1769.40,1780.20,1767.70,195.52K,0.03%,1772.7
9/13/2012,1733.10,1775.00,1720.00,260.34K,2.21%,1772.1
9/12/2012,1734.50,1749.50,1727.30,182.99K,-0.07%,1733.7
9/11/2012,1728.70,1740.50,1728.00,109.35K,0.18%,1734.9
9/10/2012,1738.00,1742.30,1727.00,111.15K,-0.50%,1731.8
9/7/2012,1703.70,1745.40,1691.30,216.53K,2.05%,1740.5
9/6/2012,1695.70,1716.90,1693.70,176.80K,0.68%,1705.6
9/5/2012,1697.60,1698.40,1689.60,101.57K,-0.04%,1694
9/4/2012,1694.70,1686.90,1694.70,0.10K,-0.08%,1694.7
9/3/2012,1693.40,1701.60,1687.60,179.17K,0.50%,1696
8/31/2012,1657.80,1695.50,1647.10,195.81K,1.84%,1687.6
8/30/2012,1658.70,1666.70,1652.30,96.79K,-0.35%,1657.1
8/29/2012,1668.80,1672.50,1654.40,112.44K,-0.40%,1663
8/28/2012,1666.00,1674.90,1659.10,105.05K,-0.35%,1669.7
8/27/2012,1673.20,1679.30,1665.50,76.96K,0.16%,1675.6
8/24/2012,1672.60,1676.30,1665.10,102.66K,0.01%,1672.9
8/23/2012,1654.50,1677.50,1654.50,157.05K,1.97%,1672.8
8/22/2012,1640.20,1658.20,1636.30,138.50K,-0.15%,1640.5
8/21/2012,1623.10,1643.60,1620.80,128.72K,1.23%,1642.9
8/20/2012,1618.50,1624.70,1611.80,69.47K,0.22%,1623
8/17/2012,1616.70,1623.00,1613.30,77.29K,0.01%,1619.4
8/16/2012,1605.80,1622.00,1603.00,107.46K,0.78%,1619.2
8/15/2012,1601.20,1608.80,1592.10,101.68K,0.26%,1606.6
8/14/2012,1612.60,1618.90,1593.60,118.54K,-0.63%,1602.4
8/13/2012,1624.70,1628.20,1609.70,96.67K,-0.63%,1612.6
8/10/2012,1620.20,1629.70,1606.60,112.19K,0.16%,1622.8
8/9/2012,1615.10,1621.00,1612.20,69.24K,0.26%,1620.2
8/8/2012,1614.70,1619.50,1605.90,84.41K,0.20%,1616
8/7/2012,1614.50,1621.30,1611.00,86.45K,-0.21%,1612.8
8/6/2012,1607.70,1618.40,1605.30,79.35K,0.43%,1616.2
8/3/2012,1592.30,1609.90,1588.50,126.86K,1.17%,1609.3
8/2/2012,1602.80,1618.80,1586.30,158.56K,-1.03%,1590.7
8/1/2012,1617.50,1621.80,1595.00,156.11K,-0.45%,1607.3
7/31/2012,1625.60,1631.60,1614.20,124.77K,-0.58%,1614.6
7/30/2012,1627.50,1630.00,1617.60,111.65K,0.08%,1624
7/27/2012,1620.50,1633.30,1615.40,118.27K,0.47%,1622.7
7/26/2012,1604.50,1621.50,1600.20,188.62K,0.44%,1615.1
7/25/2012,1580.20,1610.00,1577.90,212.74K,2.02%,1608.1
7/24/2012,1575.90,1584.00,1567.80,158.54K,-0.08%,1576.2
7/23/2012,1581.60,1582.40,1562.00,141.48K,-0.34%,1577.4
7/20/2012,1581.00,1586.70,1572.60,122.59K,0.15%,1582.8
7/19/2012,1573.00,1591.50,1572.10,134.87K,0.61%,1580.4
7/18/2012,1583.00,1585.70,1567.20,133.07K,-1.18%,1570.8
7/17/2012,1588.60,1598.80,1571.00,141.89K,-0.13%,1589.5
7/16/2012,1591.50,1594.60,1577.20,101.75K,-0.03%,1591.6
7/13/2012,1571.20,1596.50,1565.60,129.99K,1.71%,1592
7/12/2012,1576.30,1577.90,1554.40,171.19K,-0.66%,1565.3
7/11/2012,1565.80,1583.40,1565.50,140.49K,-0.26%,1575.7
7/10/2012,1589.10,1602.00,1564.40,151.16K,-0.59%,1579.8
7/9/2012,1582.40,1593.10,1576.00,98.07K,0.65%,1589.1
7/6/2012,1605.20,1610.60,1576.40,161.74K,-1.96%,1578.9
7/5/2012,1614.00,1625.00,1602.20,0.08K,0.07%,1610.5
7/4/2012,1617.60,1624.50,1597.50,172.55K,-0.76%,1609.4
7/3/2012,1597.50,1625.70,1595.30,112.15K,1.51%,1621.8
7/2/2012,1599.60,1603.60,1587.40,98.94K,-0.41%,1597.7
6/29/2012,1551.80,1607.80,1551.30,190.84K,3.47%,1604.2
6/28/2012,1574.60,1579.60,1547.60,139.96K,-1.77%,1550.4
6/27/2012,1572.60,1584.60,1563.10,115.53K,0.22%,1578.4
6/26/2012,1588.40,1588.40,1568.20,103.44K,-0.85%,1574.9
6/25/2012,1572.60,1589.00,1566.90,114.46K,1.37%,1588.4
6/22/2012,1565.70,1574.10,1558.60,120.47K,0.09%,1566.9
6/21/2012,1607.70,1608.20,1564.80,214.30K,-3.11%,1565.5
6/20/2012,1619.30,1623.60,1590.50,210.74K,-0.46%,1615.8
6/19/2012,1627.30,1634.30,1618.10,124.75K,-0.23%,1623.2
6/18/2012,1630.00,1631.30,1606.90,120.68K,-0.07%,1627
6/15/2012,1624.00,1635.40,1620.40,130.14K,0.52%,1628.1
6/14/2012,1619.00,1629.00,1610.40,153.14K,0.01%,1619.6
6/13/2012,1611.10,1626.00,1607.00,128.38K,0.35%,1619.4
6/12/2012,1597.60,1618.90,1586.40,149.67K,1.06%,1613.8
6/11/2012,1602.80,1609.30,1582.70,116.64K,0.34%,1596.8
6/8/2012,1590.30,1596.30,1556.40,158.61K,0.21%,1591.4
6/7/2012,1621.40,1630.70,1579.40,254.78K,-2.83%,1588
6/6/2012,1618.50,1642.40,1614.40,184.61K,1.07%,1634.2
6/5/2012,1619.90,1624.80,1612.50,96.22K,0.19%,1616.9
6/4/2012,1626.80,1629.70,1610.00,135.24K,-0.51%,1613.9
6/1/2012,1561.80,1632.00,1545.50,307.04K,3.70%,1622.1
5/31/2012,1564.10,1574.60,1553.00,177.33K,-0.10%,1564.2
5/30/2012,1555.80,1571.00,1532.10,273.70K,1.02%,1565.7
5/29/2012,1574.90,1584.50,1549.10,2.13K,0.08%,1549.9
5/28/2012,1573.60,1583.50,1545.70,259.05K,-1.29%,1548.7
5/25/2012,1557.60,1573.70,1550.70,157.34K,0.73%,1568.9
5/24/2012,1560.80,1577.70,1551.00,197.53K,0.59%,1557.5
5/23/2012,1567.40,1568.50,1532.80,259.19K,-1.79%,1548.4
5/22/2012,1593.00,1594.40,1561.00,175.86K,-0.76%,1576.6
5/21/2012,1590.20,1599.00,1584.50,140.54K,-0.20%,1588.7
5/18/2012,1574.50,1597.50,1567.80,176.04K,1.08%,1591.9
5/17/2012,1538.60,1579.80,1538.40,211.54K,2.49%,1574.9
5/16/2012,1544.90,1552.20,1526.70,252.56K,-1.32%,1536.6
5/15/2012,1557.20,1564.40,1541.20,159.33K,-0.25%,1557.1
5/14/2012,1585.50,1585.80,1555.00,162.29K,-1.45%,1561
5/11/2012,1593.50,1595.20,1572.00,151.01K,-0.72%,1584
5/10/2012,1589.70,1602.20,1585.00,138.24K,0.08%,1595.5
5/9/2012,1605.90,1607.00,1578.50,210.61K,-0.64%,1594.2
5/8/2012,1638.90,1639.50,1595.50,218.71K,-2.11%,1604.5
5/7/2012,1643.30,1644.00,1632.20,91.45K,-0.37%,1639.1
5/4/2012,1636.40,1648.00,1626.80,144.96K,0.64%,1645.2
5/3/2012,1654.00,1654.30,1631.30,151.92K,-1.16%,1634.8
5/2/2012,1663.00,1663.90,1646.00,129.80K,-0.51%,1654
5/1/2012,1666.10,1672.30,1657.50,105.17K,-0.11%,1662.4
4/30/2012,1663.00,1667.00,1645.10,115.41K,-0.04%,1664.2
4/27/2012,1657.30,1668.40,1651.10,97.63K,0.26%,1664.8
4/26/2012,1644.50,1662.00,1642.50,130.31K,1.11%,1660.5
4/25/2012,1642.20,1647.60,1625.00,166.07K,-0.09%,1642.3
4/24/2012,1639.60,1650.10,1634.60,107.79K,0.69%,1643.8
4/23/2012,1642.80,1644.20,1623.60,125.01K,-0.62%,1632.6
4/20/2012,1643.20,1648.20,1638.60,87.03K,0.09%,1642.8
4/19/2012,1643.00,1654.90,1631.20,161.30K,0.11%,1641.4
4/18/2012,1650.80,1655.20,1638.10,106.99K,-0.70%,1639.6
4/17/2012,1653.70,1658.40,1635.20,142.00K,0.08%,1651.1
4/16/2012,1658.70,1659.60,1642.00,114.47K,-0.63%,1649.7
4/13/2012,1676.60,1679.20,1649.70,127.47K,-1.21%,1660.2
4/12/2012,1660.30,1681.30,1651.00,141.53K,1.22%,1680.6
4/11/2012,1660.70,1663.90,1653.50,102.79K,-0.02%,1660.3
4/10/2012,1643.00,1664.80,1632.50,177.50K,1.02%,1660.7
4/9/2012,1641.00,1649.90,1636.70,83.34K,0.85%,1643.9
4/5/2012,1622.00,1634.80,1620.70,128.05K,0.99%,1630.1
4/4/2012,1645.80,1649.50,1613.00,201.94K,-3.46%,1614.1
4/3/2012,1678.60,1682.70,1640.20,156.00K,-0.46%,1672
4/2/2012,1671.50,1685.40,1664.40,110.02K,0.47%,1679.7
3/30/2012,1663.20,1672.70,1661.20,111.16K,1.03%,1671.9
3/29/2012,1664.60,1666.90,1646.70,163.88K,-0.18%,1654.9
3/28/2012,1679.30,1684.50,1654.00,193.11K,-1.60%,1657.9
3/27/2012,1690.20,1696.90,1678.60,175.34K,-0.04%,1684.9
3/26/2012,1662.20,1693.40,1655.10,195.61K,1.40%,1685.6
3/23/2012,1644.10,1666.30,1641.50,144.59K,1.21%,1662.4
3/22/2012,1649.60,1656.60,1627.50,175.72K,-0.47%,1642.5
3/21/2012,1650.80,1661.90,1646.30,139.65K,0.20%,1650.3
3/20/2012,1664.60,1664.90,1641.20,154.43K,-1.22%,1647
3/19/2012,1659.00,1670.10,1652.30,135.04K,0.69%,1667.3
3/16/2012,1657.80,1664.90,1639.70,160.61K,-0.22%,1655.8
3/15/2012,1643.20,1667.40,1636.20,180.72K,1.01%,1659.5
3/14/2012,1675.20,1682.80,1634.70,279.27K,-3.03%,1642.9
3/13/2012,1700.80,1706.20,1662.10,209.91K,-0.33%,1694.2
3/12/2012,1715.00,1717.40,1692.50,152.10K,-0.68%,1699.8
3/9/2012,1700.50,1716.50,1677.00,206.57K,0.75%,1711.5
3/8/2012,1685.70,1704.80,1683.60,156.22K,0.88%,1698.7
3/7/2012,1675.00,1688.70,1671.70,157.56K,0.71%,1683.9
3/6/2012,1707.40,1709.80,1663.40,237.11K,-1.87%,1672.1
3/5/2012,1712.40,1718.00,1694.40,158.94K,-0.35%,1703.9
3/2/2012,1719.70,1725.40,1705.40,147.09K,-0.72%,1709.8
3/1/2012,1695.60,1727.30,1695.10,239.50K,0.64%,1722.2
2/29/2012,1786.20,1792.30,1688.40,343.49K,-4.31%,1711.3
2/28/2012,1770.20,1792.70,1767.00,158.91K,0.76%,1788.4
2/27/2012,1776.80,1781.00,1762.60,132.50K,-0.08%,1774.9
2/24/2012,1782.00,1784.40,1771.30,139.75K,-0.55%,1776.4
2/23/2012,1778.30,1789.50,1773.30,153.93K,0.85%,1786.3
2/22/2012,1761.40,1783.40,1750.70,176.27K,0.73%,1771.3
2/21/2012,1728.40,1761.90,1727.00,202.41K,0.00%,1758.5
2/20/2012,1728.40,1761.90,1727.00,202.41K,1.89%,1758.5
2/17/2012,1730.40,1737.50,1718.60,116.80K,-0.14%,1725.9
2/16/2012,1730.10,1731.60,1706.70,166.95K,0.02%,1728.4
2/15/2012,1723.00,1739.20,1720.30,140.86K,0.61%,1728.1
2/14/2012,1724.00,1729.90,1713.80,148.11K,-0.42%,1717.7
2/13/2012,1727.40,1735.40,1717.70,103.51K,-0.02%,1724.9
2/10/2012,1731.10,1737.20,1706.40,178.13K,-0.91%,1725.3
2/9/2012,1734.40,1755.50,1728.10,163.24K,0.57%,1741.2
2/8/2012,1747.70,1754.80,1726.00,151.08K,-0.98%,1731.3
2/7/2012,1722.50,1752.60,1712.60,161.62K,1.36%,1748.4
2/6/2012,1731.00,1740.90,1714.00,137.27K,-0.88%,1724.9
2/3/2012,1761.70,1765.90,1726.20,191.91K,-1.08%,1740.3
2/2/2012,1747.30,1764.00,1743.30,142.03K,0.56%,1759.3
2/1/2012,1739.80,1754.00,1735.40,124.54K,0.52%,1749.5
1/31/2012,1734.40,1750.60,1727.00,157.88K,0.35%,1740.4
1/30/2012,1739.60,1742.80,1718.80,133.37K,-0.06%,1734.4
1/27/2012,1724.40,1743.00,1717.20,149.46K,0.50%,1735.4
1/26/2012,1710.90,1731.50,1703.00,226.66K,1.56%,1726.7
1/25/2012,1666.50,1713.20,1649.20,240.48K,2.14%,1700.1
1/24/2012,1677.10,1680.00,1661.00,137.34K,-0.82%,1664.5
1/23/2012,1665.20,1681.80,1663.00,131.46K,0.86%,1678.3
1/20/2012,1657.00,1667.30,1645.20,127.01K,0.57%,1664
1/19/2012,1660.70,1670.60,1649.20,130.75K,-0.33%,1654.5
1/18/2012,1651.50,1662.90,1642.10,157.22K,0.18%,1659.9
1/17/2012,1636.90,1668.50,1634.70,0.31K,0.08%,1656.9
1/16/2012,1635.80,1668.00,1631.90,193.66K,1.52%,1655.6
1/13/2012,1649.80,1650.70,1625.70,177.53K,-1.03%,1630.8
1/12/2012,1643.50,1662.90,1640.90,146.83K,0.49%,1647.7
1/11/2012,1632.40,1648.00,1630.80,144.55K,0.50%,1639.6
1/10/2012,1612.30,1641.40,1609.20,168.41K,1.46%,1631.5
1/9/2012,1617.70,1624.60,1605.70,134.39K,-0.54%,1608.1
1/6/2012,1622.40,1632.30,1609.00,155.21K,-0.20%,1616.8
1/5/2012,1614.40,1626.80,1597.70,176.47K,0.46%,1620.1
1/4/2012,1604.90,1619.80,1593.80,154.22K,0.76%,1612.7
1/3/2012,1571.00,1608.70,1566.80,112.94K,2.15%,1600.5
12/30/2011,1547.30,1582.80,1546.20,94.32K,1.68%,1566.8
12/29/2011,1557.10,1562.80,1523.90,132.78K,-1.48%,1540.9
12/28/2011,1593.90,1595.00,1550.90,114.26K,-1.97%,1564.1
12/27/2011,1609.20,1609.20,1591.10,46.35K,-0.65%,1595.5
12/23/2011,1607.80,1615.60,1604.00,40.68K,-0.29%,1606
12/22/2011,1617.10,1618.60,1599.10,96.55K,-0.19%,1610.6
12/21/2011,1617.20,1643.70,1607.70,125.15K,-0.25%,1613.6
12/20/2011,1595.50,1620.80,1594.10,101.15K,1.31%,1617.6
12/19/2011,1603.50,1611.50,1585.50,121.28K,-0.08%,1596.7
12/16/2011,1573.30,1603.50,1572.10,137.43K,1.31%,1597.9
12/15/2011,1580.00,1596.50,1562.50,189.92K,-0.61%,1577.2
12/14/2011,1631.60,1645.80,1565.70,283.56K,-4.58%,1586.9
12/13/2011,1668.00,1681.70,1625.50,182.89K,-0.31%,1663.1
12/12/2011,1716.80,1718.60,1660.30,165.10K,-2.83%,1668.2
12/9/2011,1708.90,1727.90,1704.90,105.58K,0.20%,1716.8
12/8/2011,1746.80,1760.50,1707.80,173.37K,-1.80%,1713.4
12/7/2011,1733.00,1747.00,1723.60,105.73K,0.75%,1744.8
12/6/2011,1727.20,1736.90,1705.70,133.43K,-0.16%,1731.8
12/5/2011,1751.00,1758.80,1721.10,117.52K,-0.96%,1734.5
12/2/2011,1748.50,1767.10,1741.70,107.01K,0.66%,1751.3
12/1/2011,1752.50,1758.00,1737.20,113.56K,-0.60%,1739.8
11/30/2011,1722.70,1754.70,1704.30,187.24K,1.83%,1750.3
11/29/2011,1715.30,1724.10,1707.20,158.26K,0.47%,1718.9
11/28/2011,1685.40,1722.40,1684.00,175.53K,1.39%,1710.8
11/25/2011,1691.00,1704.00,1675.10,0.55K,0.09%,1687.3
11/24/2011,1693.40,1702.70,1672.60,139.44K,-0.60%,1685.7
11/23/2011,1699.90,1710.80,1677.10,173.33K,-0.38%,1695.9
11/22/2011,1678.50,1706.40,1667.50,182.85K,1.42%,1702.4
11/21/2011,1725.10,1727.40,1667.10,209.40K,-2.70%,1678.6
11/18/2011,1721.50,1738.50,1711.40,147.93K,0.28%,1725.1
11/17/2011,1764.70,1768.00,1711.00,229.94K,-3.05%,1720.2
11/16/2011,1782.30,1784.80,1753.90,172.66K,-0.44%,1774.3
11/15/2011,1782.00,1787.80,1760.90,132.68K,0.21%,1782.2
11/14/2011,1789.40,1797.60,1774.20,87.59K,-0.54%,1778.4
11/11/2011,1759.60,1791.10,1745.00,106.88K,1.62%,1788.1
11/10/2011,1771.00,1776.90,1736.60,172.53K,-1.79%,1759.6
11/9/2011,1787.40,1801.10,1765.10,161.80K,-0.42%,1791.6
11/8/2011,1795.80,1804.40,1778.30,133.69K,0.45%,1799.2
11/7/2011,1756.10,1799.90,1754.00,150.46K,1.99%,1791.1
11/4/2011,1766.50,1766.50,1749.80,88.47K,-0.51%,1756.1
11/3/2011,1738.90,1769.50,1724.00,162.55K,2.05%,1765.1
11/2/2011,1721.50,1745.60,1715.50,148.07K,1.04%,1729.6
11/1/2011,1715.70,1725.60,1681.20,174.29K,-0.78%,1711.8
10/31/2011,1743.10,1746.50,1705.50,122.24K,-1.26%,1725.2
10/28/2011,1746.20,1754.00,1733.00,107.44K,-0.03%,1747.2
10/27/2011,1726.90,1751.30,1707.20,156.35K,1.40%,1747.7
10/26/2011,1707.10,1728.00,1696.50,151.51K,1.36%,1723.5
10/25/2011,1654.10,1710.70,1644.60,195.64K,2.91%,1700.4
10/24/2011,1643.00,1663.30,1636.60,110.14K,0.99%,1652.3
10/21/2011,1620.90,1649.80,1612.80,127.05K,1.44%,1636.1
10/20/2011,1645.30,1646.50,1604.70,188.36K,-2.07%,1612.9
10/19/2011,1656.40,1666.90,1641.10,118.15K,-0.35%,1647
10/18/2011,1672.50,1678.20,1628.20,195.66K,-1.42%,1652.8
10/17/2011,1683.80,1696.80,1665.40,114.50K,-0.38%,1676.6
10/14/2011,1669.00,1685.50,1662.50,95.60K,0.87%,1683
10/13/2011,1677.30,1686.10,1654.30,115.59K,-0.84%,1668.5
10/12/2011,1664.70,1693.90,1662.00,112.77K,1.30%,1682.6
10/11/2011,1678.30,1686.70,1655.40,110.06K,-0.59%,1661
10/10/2011,1640.50,1679.70,1639.90,92.09K,2.14%,1670.8
10/7/2011,1653.40,1668.00,1627.60,129.50K,-1.05%,1635.8
10/6/2011,1643.50,1657.00,1633.20,124.28K,0.71%,1653.2
10/5/2011,1626.80,1648.90,1596.60,154.70K,1.58%,1641.6
10/4/2011,1662.50,1681.50,1597.60,200.94K,-2.52%,1616
10/3/2011,1625.10,1667.00,1620.00,141.40K,2.18%,1657.7
9/30/2011,1618.30,1642.50,1607.80,152.88K,0.31%,1622.3
9/29/2011,1609.30,1637.90,1585.00,193.52K,-0.05%,1617.3
9/28/2011,1653.10,1672.00,1600.50,218.35K,-2.08%,1618.1
9/27/2011,1629.20,1679.20,1616.80,228.89K,3.62%,1652.5
9/26/2011,1660.00,1666.30,1535.00,373.46K,-2.74%,1594.8
9/23/2011,1739.00,1757.90,1631.70,359.50K,-5.85%,1639.8
9/22/2011,1782.30,1789.00,1723.20,278.04K,-3.67%,1741.7
9/21/2011,1806.00,1819.40,1781.00,190.87K,-0.06%,1808.1
9/20/2011,1780.90,1814.30,1772.00,174.85K,1.70%,1809.1
9/19/2011,1820.00,1832.90,1771.00,189.06K,-1.97%,1778.9
9/16/2011,1790.50,1825.00,1765.40,190.16K,1.87%,1814.7
9/15/2011,1824.00,1829.70,1775.00,237.74K,-2.47%,1781.4
9/14/2011,1837.30,1848.20,1811.50,172.65K,-0.20%,1826.5
9/13/2011,1816.80,1847.50,1794.80,186.09K,0.93%,1830.1
9/12/2011,1862.20,1865.20,1804.00,226.77K,-2.48%,1813.3
9/9/2011,1871.90,1889.10,1825.50,274.00K,0.11%,1859.5
9/8/2011,1819.50,1873.30,1816.20,218.50K,2.20%,1857.5
9/7/2011,1876.00,1883.20,1793.80,316.26K,-2.90%,1817.6
9/6/2011,1878.60,1915.50,1865.90,0.05K,-0.07%,1871.9
9/5/2011,1879.90,1923.70,1861.80,414.59K,-0.19%,1873.3
9/2/2011,1827.90,1887.40,1826.90,180.28K,2.61%,1876.9
9/1/2011,1826.20,1833.60,1815.50,138.08K,-0.14%,1829.1
8/31/2011,1837.60,1842.70,1813.60,165.62K,0.10%,1831.7
8/30/2011,1791.30,1845.10,1786.20,184.59K,2.13%,1829.8
8/29/2011,1840.00,1841.50,1778.10,186.02K,-0.32%,1791.6
8/26/2011,1776.40,1832.50,1759.50,265.24K,1.93%,1797.3
8/25/2011,1753.00,1777.50,1705.40,384.69K,0.34%,1763.2
8/24/2011,1831.50,1856.80,1751.60,440.83K,-5.59%,1757.3
8/23/2011,1900.20,1917.90,1826.00,366.70K,-1.62%,1861.3
8/22/2011,1862.90,1904.00,1858.00,253.91K,2.14%,1891.9
8/19/2011,1827.10,1881.40,1824.50,281.31K,1.66%,1852.2
8/18/2011,1792.20,1832.00,1786.80,223.99K,1.57%,1822
8/17/2011,1788.50,1797.60,1781.60,137.24K,0.49%,1793.8
8/16/2011,1768.50,1790.00,1763.60,168.06K,1.54%,1785
8/15/2011,1747.10,1769.30,1730.80,127.71K,0.88%,1758
8/12/2011,1767.50,1770.90,1725.80,210.58K,-0.51%,1742.6
8/11/2011,1798.00,1817.60,1734.50,347.10K,-1.84%,1751.5
8/10/2011,1747.40,1801.00,1740.20,296.97K,2.37%,1784.3
8/9/2011,1719.90,1782.50,1717.70,398.59K,1.74%,1743
8/8/2011,1681.70,1723.40,1681.70,278.27K,3.72%,1713.2
8/5/2011,1649.70,1673.00,1644.20,218.36K,-0.43%,1651.8
8/4/2011,1662.90,1684.90,1642.20,310.25K,-0.44%,1659
8/3/2011,1662.50,1675.90,1654.40,204.44K,1.33%,1666.3
8/2/2011,1622.60,1664.50,1618.80,173.57K,1.41%,1644.5
8/1/2011,1622.20,1634.50,1608.20,156.24K,-0.58%,1621.7
7/29/2011,1619.50,1637.50,1613.00,153.05K,0.93%,1631.2
7/28/2011,1616.20,1622.80,1605.00,164.00K,0.07%,1616.2
7/27/2011,1619.80,1628.80,1608.90,232.22K,-0.11%,1615.1
7/26/2011,1614.80,1620.80,1607.80,211.47K,0.29%,1616.8
7/25/2011,1607.90,1624.30,1603.80,209.06K,0.67%,1612.2
7/22/2011,1589.70,1607.70,1583.20,158.42K,0.91%,1601.5
7/21/2011,1601.90,1605.00,1584.90,189.18K,-0.62%,1587
7/20/2011,1587.70,1602.60,1581.10,153.92K,-0.26%,1596.9
7/19/2011,1606.10,1610.70,1582.70,194.07K,-0.08%,1601.1
7/18/2011,1594.30,1607.90,1591.40,139.69K,0.77%,1602.4
7/15/2011,1587.60,1594.50,1576.00,123.38K,0.05%,1590.1
7/14/2011,1584.20,1594.90,1579.40,189.98K,0.24%,1589.3
7/13/2011,1568.00,1588.90,1564.60,210.28K,1.48%,1585.5
7/12/2011,1554.80,1574.30,1541.10,176.61K,0.85%,1562.3
7/11/2011,1545.00,1557.60,1542.10,147.08K,0.49%,1549.2
7/8/2011,1532.50,1546.00,1525.00,159.73K,0.72%,1541.6
7/7/2011,1529.70,1534.90,1522.20,117.62K,0.09%,1530.6
7/6/2011,1516.20,1534.50,1510.30,142.65K,1.06%,1529.2
7/5/2011,1494.00,1512.50,1494.00,1.58K,0.03%,1513.2
7/4/2011,1486.80,1518.00,1486.20,137.18K,2.03%,1512.7
7/1/2011,1501.50,1503.00,1478.30,145.35K,-1.34%,1482.6
6/30/2011,1512.30,1514.80,1499.10,134.20K,-0.50%,1502.8
